date,open,high,low,close,volume
2018-04-19 09:00:00.000,547.35,548.04,540.76,547.03,5523.9079
2018-04-19 10:00:00.000,546.53,548.37,545.5,547.45,2845.44679
2018-04-19 11:00:00.000,547.45,556.12,546.9,554.57,7442.83676
2018-04-19 12:00:00.000,554.6,564.55,554.54,560.76,6340.14418
2018-04-19 13:00:00.000,561.0,565.0,556.76,557.54,5990.33332
2018-04-19 14:00:00.000,557.05,559.27,553.59,557.72,4810.64026
2018-04-19 15:00:00.000,557.41,557.85,553.02,554.7,3462.3229
2018-04-19 16:00:00.000,554.08,563.23,553.76,562.07,3724.63652
2018-04-19 17:00:00.000,562.08,566.1,559.34,561.38,4495.49659
2018-04-19 18:00:00.000,561.86,571.61,559.74,568.14,4972.6927
2018-04-19 19:00:00.000,568.14,581.87,568.0,579.58,8576.9811
2018-04-19 20:00:00.000,579.6,586.8,576.04,585.08,6645.02105
2018-04-19 21:00:00.000,585.08,587.74,567.2,570.64,14155.21843
2018-04-19 22:00:00.000,570.64,577.0,569.28,573.48,4515.464
2018-04-19 23:00:00.000,573.7,574.68,558.0,560.96,13218.6448
2018-04-20 00:00:00.000,560.33,567.77,556.5,564.81,6231.01843
2018-04-20 01:00:00.000,564.8,573.03,562.61,571.98,4605.04844
2018-04-20 02:00:00.000,571.96,577.17,569.0,570.49,4784.15999
2018-04-20 03:00:00.000,570.49,578.0,569.5,570.2,4609.98181
2018-04-20 04:00:00.000,570.0,573.56,567.2,572.71,3132.99745
2018-04-20 05:00:00.000,572.72,588.0,572.0,586.0,8278.37129
2018-04-20 06:00:00.000,586.0,591.52,584.7,590.0,7987.84395
2018-04-20 07:00:00.000,590.01,596.53,589.29,591.1,8595.55869
2018-04-20 08:00:00.000,591.14,591.15,580.5,585.1,7468.46987
2018-04-20 09:00:00.000,584.62,590.64,584.03,589.08,4422.37958
2018-04-20 10:00:00.000,589.08,589.57,582.07,586.0,4095.69041
2018-04-20 11:00:00.000,585.73,591.0,583.61,589.7,3463.23441
2018-04-20 12:00:00.000,589.7,591.5,588.03,589.96,2558.79475
2018-04-20 13:00:00.000,589.86,595.0,588.11,593.63,2803.82591
2018-04-20 14:00:00.000,593.63,595.5,591.01,593.07,3468.09388
2018-04-20 15:00:00.000,593.02,593.99,588.0,593.52,3230.45011
2018-04-20 16:00:00.000,593.11,599.0,592.0,596.25,3057.64357
2018-04-20 17:00:00.000,596.26,622.17,596.26,614.27,23328.78683
2018-04-20 18:00:00.000,614.99,618.5,611.51,617.09,6975.36076
2018-04-20 19:00:00.000,616.8,618.0,606.86,611.09,6535.97098
2018-04-20 20:00:00.000,610.99,611.98,598.3,604.84,9132.90959
2018-04-20 21:00:00.000,604.98,611.84,603.72,610.2,4341.15461
2018-04-20 22:00:00.000,610.2,615.01,607.04,608.49,4416.91568
2018-04-20 23:00:00.000,608.49,611.25,608.2,609.1,3554.12435
2018-04-21 00:00:00.000,609.1,610.45,607.0,610.45,4588.44836
2018-04-21 01:00:00.000,610.28,619.22,609.39,619.01,4790.52128
2018-04-21 02:00:00.000,619.2,624.5,612.47,613.58,10217.1953
2018-04-21 03:00:00.000,613.5,615.43,596.0,601.07,15034.13032
2018-04-21 04:00:00.000,601.37,604.88,582.0,588.37,14607.83432
2018-04-21 05:00:00.000,589.11,596.76,582.94,584.18,9670.8321
2018-04-21 06:00:00.000,583.51,588.31,570.23,586.59,17942.36831
2018-04-21 07:00:00.000,586.59,596.8,585.0,595.0,7502.73155
2018-04-21 08:00:00.000,594.65,595.99,584.0,593.22,8020.9199
2018-04-21 09:00:00.000,593.22,598.9,592.83,596.98,4223.39408
2018-04-21 10:00:00.000,596.94,611.33,596.0,608.4,7951.69507
2018-04-21 11:00:00.000,608.86,613.99,598.65,600.42,8266.2577
2018-04-21 12:00:00.000,600.42,606.84,600.0,604.02,3632.08149
2018-04-21 13:00:00.000,603.99,610.55,601.65,608.01,2251.44554
2018-04-21 14:00:00.000,607.99,610.56,606.8,608.99,1933.63008
2018-04-21 15:00:00.000,609.0,609.79,596.64,605.01,4227.85057
2018-04-21 16:00:00.000,605.01,605.42,602.05,603.01,1032.28669
2018-04-21 17:00:00.000,603.59,604.31,599.27,603.16,2467.17202
2018-04-21 18:00:00.000,603.2,607.35,601.97,604.87,3023.08364
2018-04-21 19:00:00.000,604.87,606.0,593.21,594.9,4392.33155
2018-04-21 20:00:00.000,594.92,599.09,589.0,595.72,5641.68774
2018-04-21 21:00:00.000,596.0,604.64,595.0,602.97,3945.21293
2018-04-21 22:00:00.000,602.97,604.5,599.09,600.14,3058.13201
2018-04-21 23:00:00.000,600.22,605.5,599.0,605.5,2368.53659
2018-04-22 00:00:00.000,605.1,609.49,605.0,606.29,3226.96195
2018-04-22 01:00:00.000,605.73,610.56,605.73,610.56,2547.97994
2018-04-22 02:00:00.000,610.56,612.49,608.43,611.8,2527.74282
2018-04-22 03:00:00.000,611.8,623.43,611.03,622.45,7018.81418
2018-04-22 04:00:00.000,622.5,624.49,615.0,618.18,6742.33849
2018-04-22 05:00:00.000,618.76,624.42,618.15,623.6,4318.84482
2018-04-22 06:00:00.000,623.6,633.56,623.6,625.14,8085.67845
2018-04-22 07:00:00.000,625.2,631.79,614.31,621.69,9540.87564
2018-04-22 08:00:00.000,621.12,627.99,620.0,626.96,4024.52083
2018-04-22 09:00:00.000,626.94,641.0,626.42,637.65,9309.35593
2018-04-22 10:00:00.000,637.65,639.07,630.0,634.46,6450.02389
2018-04-22 11:00:00.000,634.46,641.0,630.0,635.88,5136.32713
2018-04-22 12:00:00.000,635.88,643.49,635.88,642.06,3885.48043
2018-04-22 13:00:00.000,642.06,643.0,638.9,641.41,4248.47156
2018-04-22 14:00:00.000,641.41,641.41,633.0,636.58,3714.42474
2018-04-22 15:00:00.000,636.97,643.0,635.2,640.2,4091.63801
2018-04-22 16:00:00.000,640.59,641.0,635.39,638.0,1626.40815
2018-04-22 17:00:00.000,638.0,638.0,628.95,630.4,4405.97462
2018-04-22 18:00:00.000,630.3,630.39,616.5,620.92,9819.6104
2018-04-22 19:00:00.000,620.67,631.6,618.02,628.0,4180.98322
2018-04-22 20:00:00.000,628.0,634.88,626.68,631.17,2895.67331
2018-04-22 21:00:00.000,630.76,636.0,630.02,632.6,2645.24673
2018-04-22 22:00:00.000,632.6,636.99,632.6,634.9,2124.92259
2018-04-22 23:00:00.000,634.9,636.0,630.0,632.56,2432.27912
2018-04-23 00:00:00.000,632.56,635.89,630.7,634.85,1730.28563
2018-04-23 01:00:00.000,635.29,640.18,633.0,638.62,3208.58211
2018-04-23 02:00:00.000,638.5,642.16,637.34,640.86,4452.32911
2018-04-23 03:00:00.000,641.1,642.0,633.5,637.35,6511.76621
2018-04-23 04:00:00.000,637.35,638.74,630.42,637.5,4224.05736
2018-04-23 05:00:00.000,637.31,639.99,631.0,636.36,2665.82885
2018-04-23 06:00:00.000,636.36,638.86,635.0,637.36,1989.62005
2018-04-23 07:00:00.000,637.45,646.69,637.03,644.77,5188.62079
2018-04-23 08:00:00.000,645.0,649.11,642.53,646.4,4088.56199
2018-04-23 09:00:00.000,646.35,648.0,640.01,645.44,5005.61537
2018-04-23 10:00:00.000,645.3,647.3,643.8,645.23,3540.50072
2018-04-23 11:00:00.000,645.79,647.37,643.0,644.99,3387.70467
2018-04-23 12:00:00.000,644.14,644.92,635.0,636.13,4520.53654
2018-04-23 13:00:00.000,636.14,641.27,635.02,641.27,2585.90857
2018-04-23 14:00:00.000,641.01,642.0,632.27,637.0,3409.74896
2018-04-23 15:00:00.000,637.0,640.0,634.0,639.51,1980.67758
2018-04-23 16:00:00.000,639.51,641.0,638.32,640.7,1488.68922
2018-04-23 17:00:00.000,640.7,643.89,639.25,642.45,1453.87114
2018-04-23 18:00:00.000,642.03,645.29,640.0,645.09,1763.69809
2018-04-23 19:00:00.000,644.58,664.27,643.76,661.94,10995.84714
2018-04-23 20:00:00.000,661.5,671.46,656.28,670.6,8708.87593
2018-04-23 21:00:00.000,671.29,673.2,663.49,668.6,7058.60645
2018-04-23 22:00:00.000,668.6,670.0,666.0,669.07,4324.36519
2018-04-23 23:00:00.000,669.06,682.0,668.42,681.72,7899.9977
2018-04-24 00:00:00.000,681.75,685.29,677.51,683.2,6514.52897
2018-04-24 01:00:00.000,683.18,685.16,663.0,676.65,6991.11246
2018-04-24 02:00:00.000,676.65,679.29,670.0,678.13,5055.11696
2018-04-24 03:00:00.000,678.71,684.28,677.46,682.0,3057.72376
2018-04-24 04:00:00.000,682.0,684.52,680.16,683.64,2983.64022
2018-04-24 05:00:00.000,684.3,690.92,683.38,688.34,5019.56139
2018-04-24 06:00:00.000,688.86,693.0,686.8,688.29,4806.93443
2018-04-24 07:00:00.000,688.35,702.79,688.28,702.02,7225.6144
2018-04-24 08:00:00.000,702.05,712.99,690.13,694.68,20558.03751
2018-04-24 09:00:00.000,694.67,704.53,686.08,699.33,13951.24216
2018-04-24 10:00:00.000,699.32,707.14,696.1,699.89,6638.96098
2018-04-24 11:00:00.000,699.89,701.0,693.27,700.99,7724.27942
2018-04-24 12:00:00.000,700.17,710.0,700.14,709.54,7278.95786
2018-04-24 13:00:00.000,709.54,710.0,700.85,707.93,4446.58881
2018-04-24 14:00:00.000,708.86,710.0,698.75,709.94,6125.92004
2018-04-24 15:00:00.000,709.81,710.0,701.5,705.42,5852.21144
2018-04-24 16:00:00.000,705.42,708.5,703.49,705.12,3555.63676
2018-04-24 17:00:00.000,704.06,708.85,700.13,704.17,5334.28855
2018-04-24 18:00:00.000,704.01,706.99,700.1,701.58,9329.62119
2018-04-24 19:00:00.000,701.16,702.92,675.0,683.23,20923.39257
2018-04-24 20:00:00.000,683.04,697.52,676.43,694.0,12635.81078
2018-04-24 21:00:00.000,693.02,703.3,691.18,692.09,9766.2082
2018-04-24 22:00:00.000,692.09,695.86,652.0,654.0,18033.18144
2018-04-24 23:00:00.000,654.0,668.8,624.0,632.0,32079.76738
2018-04-25 00:00:00.000,632.47,663.23,632.0,657.34,20437.97539
2018-04-25 01:00:00.000,657.35,669.0,655.41,661.64,8562.25733
2018-04-25 02:00:00.000,661.63,668.45,651.0,661.2,6080.89072
2018-04-25 03:00:00.000,661.2,663.46,636.49,638.0,9075.11177
2018-04-25 04:00:00.000,638.97,647.63,632.54,636.86,11128.47845
2018-04-25 05:00:00.000,637.49,637.99,600.1,621.73,27123.28262
2018-04-25 06:00:00.000,621.73,634.82,609.0,629.04,19863.37284
2018-04-25 07:00:00.000,629.07,639.99,623.0,628.03,15151.99393
2018-04-25 08:00:00.000,628.03,634.54,608.21,616.8,15511.60055
2018-04-25 09:00:00.000,616.82,619.29,593.83,609.18,26585.87064
2018-04-25 10:00:00.000,609.8,623.06,602.69,622.9,16798.03931
2018-04-25 11:00:00.000,622.9,623.71,606.0,616.89,10088.26826
2018-04-25 12:00:00.000,616.45,638.13,615.0,634.12,13444.71601
2018-04-25 13:00:00.000,634.71,637.01,626.07,630.53,6830.64898
2018-04-25 14:00:00.000,630.2,632.3,622.67,628.46,4227.43286
2018-04-25 15:00:00.000,628.84,642.5,628.49,637.29,6021.3277
2018-04-25 16:00:00.000,637.29,649.36,637.29,648.39,7088.22175
2018-04-25 17:00:00.000,648.39,649.0,621.1,623.06,10108.29856
2018-04-25 18:00:00.000,623.0,628.21,606.5,618.0,13873.35624
2018-04-25 19:00:00.000,617.73,617.73,600.0,612.41,18670.35284
2018-04-25 20:00:00.000,612.97,620.0,607.11,612.83,7693.59749
2018-04-25 21:00:00.000,612.85,625.59,612.0,622.12,5627.69653
2018-04-25 22:00:00.000,622.12,625.18,614.0,618.39,5757.34119
2018-04-25 23:00:00.000,618.39,633.12,617.78,632.13,8633.54874
2018-04-26 00:00:00.000,632.13,638.0,626.5,634.0,7603.63336
2018-04-26 01:00:00.000,634.0,637.11,616.06,621.53,7853.69804
2018-04-26 02:00:00.000,622.26,635.0,619.48,632.47,6190.75735
2018-04-26 03:00:00.000,632.5,635.8,617.67,622.11,8639.69835
2018-04-26 04:00:00.000,622.08,627.7,617.01,622.45,4410.14613
2018-04-26 05:00:00.000,622.57,633.0,622.0,631.0,6292.18044
2018-04-26 06:00:00.000,630.48,638.0,627.57,633.23,4325.16802
2018-04-26 07:00:00.000,633.23,639.99,629.54,636.52,7662.77304
2018-04-26 08:00:00.000,636.68,636.68,628.0,632.0,4767.61557
2018-04-26 09:00:00.000,632.0,636.99,623.09,629.78,6911.88895
2018-04-26 10:00:00.000,629.78,630.0,625.26,628.6,2301.4551
2018-04-26 11:00:00.000,628.6,638.0,623.77,637.16,5325.56785
2018-04-26 12:00:00.000,637.15,637.97,632.39,633.72,2809.79958
2018-04-26 13:00:00.000,633.7,637.03,630.01,631.12,2178.07933
2018-04-26 14:00:00.000,631.46,633.99,629.26,630.46,2157.02803
2018-04-26 15:00:00.000,631.0,648.5,630.29,648.0,9457.34623
2018-04-26 16:00:00.000,648.34,654.0,646.52,647.56,6899.60521
2018-04-26 17:00:00.000,647.56,662.49,647.56,660.0,6399.19966
2018-04-26 18:00:00.000,660.01,666.19,656.9,661.51,7185.83112
2018-04-26 19:00:00.000,661.51,663.99,651.79,656.58,7626.52107
2018-04-26 20:00:00.000,656.14,662.88,656.0,660.25,3958.97012
2018-04-26 21:00:00.000,660.25,663.0,659.55,660.09,2921.11145
2018-04-26 22:00:00.000,660.29,660.29,640.0,648.61,6140.93566
2018-04-26 23:00:00.000,649.59,657.5,635.73,655.78,5541.85018
2018-04-27 00:00:00.000,655.79,656.93,650.0,651.38,3028.1393
2018-04-27 01:00:00.000,651.3,659.7,650.0,657.99,4220.33428
2018-04-27 02:00:00.000,657.99,658.45,653.0,657.99,2960.91976
2018-04-27 03:00:00.000,657.97,664.0,656.57,662.6,4236.62641
2018-04-27 04:00:00.000,662.22,679.58,660.72,677.55,8104.37287
2018-04-27 05:00:00.000,677.56,686.82,674.84,681.27,10431.09373
2018-04-27 06:00:00.000,681.32,682.39,677.01,680.34,4177.61107
2018-04-27 07:00:00.000,680.34,686.81,680.0,681.13,4670.78221
2018-04-27 08:00:00.000,681.13,683.36,665.0,673.75,10395.37829
2018-04-27 09:00:00.000,673.75,682.09,670.2,681.31,5287.00207
2018-04-27 10:00:00.000,681.97,681.97,670.26,674.47,4880.74067
2018-04-27 11:00:00.000,674.47,681.94,673.83,679.18,4742.30683
2018-04-27 12:00:00.000,679.9,684.15,678.75,681.07,2523.69711
2018-04-27 13:00:00.000,680.96,681.19,673.75,673.97,3166.72129
2018-04-27 14:00:00.000,674.0,675.51,658.18,659.0,7522.14282
2018-04-27 15:00:00.000,659.0,663.75,645.0,648.75,13221.99647
2018-04-27 16:00:00.000,648.03,655.44,643.0,648.33,6985.26814
2018-04-27 17:00:00.000,647.98,657.28,646.77,653.21,3830.6353
2018-04-27 18:00:00.000,653.91,656.58,639.41,643.46,4228.32679
2018-04-27 19:00:00.000,643.41,657.0,638.76,655.29,5805.88229
2018-04-27 20:00:00.000,655.57,667.42,654.57,667.04,4179.11904
2018-04-27 21:00:00.000,667.42,668.5,657.5,657.57,4334.51328
2018-04-27 22:00:00.000,658.38,671.0,657.5,667.42,3931.20906
2018-04-27 23:00:00.000,667.99,668.19,664.0,665.11,2393.51235
2018-04-28 00:00:00.000,665.49,670.0,665.0,668.08,3086.09193
2018-04-28 01:00:00.000,668.49,675.6,666.19,671.12,4441.18583
2018-04-28 02:00:00.000,671.78,673.0,667.9,670.0,5160.07027
2018-04-28 03:00:00.000,670.0,682.0,662.5,673.46,9233.23442
2018-04-28 04:00:00.000,674.63,682.0,669.0,681.08,5952.13601
2018-04-28 05:00:00.000,680.82,687.51,678.76,681.68,7174.1183
2018-04-28 06:00:00.000,681.71,683.06,674.44,677.96,2898.43935
2018-04-28 07:00:00.000,677.96,691.0,677.14,690.55,5543.4836
2018-04-28 08:00:00.000,690.13,692.79,685.27,691.4,6178.46339
2018-04-28 09:00:00.000,691.99,694.9,680.02,684.0,8225.57419
2018-04-28 10:00:00.000,683.99,687.55,675.2,687.54,6860.84281
2018-04-28 11:00:00.000,687.53,689.0,677.54,682.43,5499.83678
2018-04-28 12:00:00.000,682.36,686.72,681.52,682.01,3426.17692
2018-04-28 13:00:00.000,682.01,689.99,682.01,688.87,3256.23825
2018-04-28 14:00:00.000,688.83,688.91,684.56,687.07,2057.95207
2018-04-28 15:00:00.000,687.07,689.95,682.3,682.87,3846.77417
2018-04-28 16:00:00.000,682.3,684.95,673.46,679.76,4197.21768
2018-04-28 17:00:00.000,679.76,686.67,679.26,686.06,2765.87808
2018-04-28 18:00:00.000,685.69,688.0,680.42,682.86,2680.4133
2018-04-28 19:00:00.000,683.5,690.99,682.84,689.23,3677.97281
2018-04-28 20:00:00.000,689.0,697.79,687.42,697.7,5983.63342
2018-04-28 21:00:00.000,697.51,700.49,692.34,698.35,6051.36045
2018-04-28 22:00:00.000,698.35,698.72,692.51,695.4,4435.06308
2018-04-28 23:00:00.000,695.4,697.5,691.51,693.35,3497.05331
2018-04-29 00:00:00.000,693.37,696.36,689.15,691.9,3422.67366
2018-04-29 01:00:00.000,691.8,696.78,690.08,695.95,3825.74473
2018-04-29 02:00:00.000,695.95,697.86,691.0,692.43,3696.21542
2018-04-29 03:00:00.000,692.0,694.43,671.5,673.5,10161.55013
2018-04-29 04:00:00.000,673.5,685.77,665.28,682.31,12204.13389
2018-04-29 05:00:00.000,681.79,684.53,666.1,673.11,7349.83692
2018-04-29 06:00:00.000,672.28,675.9,669.0,674.23,5168.01001
2018-04-29 07:00:00.000,675.07,680.7,669.0,675.0,5846.49743
2018-04-29 08:00:00.000,674.99,684.74,673.63,683.45,4266.89712
2018-04-29 09:00:00.000,683.9,687.48,678.04,679.15,5223.16451
2018-04-29 10:00:00.000,679.4,684.67,678.51,682.3,4491.25845
2018-04-29 11:00:00.000,682.3,684.19,675.01,676.48,2794.18146
2018-04-29 12:00:00.000,676.48,681.98,671.16,680.35,4234.95914
2018-04-29 13:00:00.000,680.35,682.0,678.0,681.69,1942.3925
2018-04-29 14:00:00.000,681.16,683.97,679.0,680.62,1914.86353
2018-04-29 15:00:00.000,679.95,682.0,677.6,680.33,1938.10828
2018-04-29 16:00:00.000,680.36,683.53,679.28,681.7,1729.13002
2018-04-29 17:00:00.000,681.89,691.3,681.69,689.0,4208.44084
2018-04-29 18:00:00.000,689.0,691.8,687.5,690.85,1957.09758
2018-04-29 19:00:00.000,690.85,693.46,685.94,692.48,4377.5684
2018-04-29 20:00:00.000,693.45,693.98,688.8,691.96,2461.37549
2018-04-29 21:00:00.000,691.96,695.3,690.8,693.5,3341.5319
2018-04-29 22:00:00.000,693.5,694.88,675.5,677.16,7450.01086
2018-04-29 23:00:00.000,677.17,684.0,676.03,681.24,4375.46365
2018-04-30 00:00:00.000,680.56,687.58,680.02,687.0,3270.9034
2018-04-30 01:00:00.000,686.99,689.14,679.1,682.86,4785.26032
2018-04-30 02:00:00.000,682.82,684.8,673.18,677.61,8369.92983
2018-04-30 03:00:00.000,677.61,684.98,674.05,684.98,4978.00737
2018-04-30 04:00:00.000,684.97,694.0,682.91,688.0,4955.30532
2018-04-30 05:00:00.000,688.01,691.95,681.0,689.66,3455.39893
2018-04-30 06:00:00.000,689.66,691.86,685.29,686.65,4817.80663
2018-04-30 07:00:00.000,687.52,692.54,686.3,688.1,4726.55385
2018-04-30 08:00:00.000,688.1,690.85,685.1,685.72,4201.64671
2018-04-30 09:00:00.000,685.72,686.06,678.0,681.72,6146.508
2018-04-30 10:00:00.000,681.71,685.17,679.95,684.01,3173.213
2018-04-30 11:00:00.000,684.6,687.99,680.0,681.0,3440.69915
2018-04-30 12:00:00.000,681.0,684.0,680.0,681.5,3589.71705
2018-04-30 13:00:00.000,681.98,687.0,680.03,684.31,3242.35509
2018-04-30 14:00:00.000,684.32,685.19,677.0,679.97,3265.87044
2018-04-30 15:00:00.000,680.01,681.13,673.0,673.05,3936.84522
2018-04-30 16:00:00.000,673.94,674.38,668.13,669.06,6402.36102
2018-04-30 17:00:00.000,669.69,673.7,662.2,664.5,6639.55492
2018-04-30 18:00:00.000,664.48,670.79,663.25,670.78,7091.03065
2018-04-30 19:00:00.000,670.78,671.2,630.8,632.92,18237.82497
2018-04-30 20:00:00.000,633.4,648.56,627.58,647.17,14965.21656
2018-04-30 21:00:00.000,647.17,655.85,638.0,651.0,9108.07263
2018-04-30 22:00:00.000,651.02,653.91,640.52,641.86,6747.61509
2018-04-30 23:00:00.000,641.2,658.21,640.21,654.02,5701.6927
2018-05-01 00:00:00.000,654.06,657.0,648.22,651.6,3489.02223
2018-05-01 01:00:00.000,652.0,659.0,651.18,659.0,2898.16431
2018-05-01 02:00:00.000,659.0,665.67,659.0,661.57,3976.81275
2018-05-01 03:00:00.000,661.79,673.96,661.2,672.0,4587.9871
2018-05-01 04:00:00.000,671.64,675.0,665.0,666.83,5005.94041
2018-05-01 05:00:00.000,666.83,668.18,662.0,666.12,2817.4316
2018-05-01 06:00:00.000,666.12,670.05,657.64,659.69,3180.2262
2018-05-01 07:00:00.000,659.09,661.47,642.92,653.07,8395.12525
2018-05-01 08:00:00.000,653.07,653.55,644.5,650.02,6793.45726
2018-05-01 09:00:00.000,650.68,651.61,644.01,647.38,3261.67918
2018-05-01 10:00:00.000,647.73,653.74,645.36,649.28,4038.9599
2018-05-01 11:00:00.000,649.97,659.88,649.34,657.85,3990.96088
2018-05-01 12:00:00.000,657.85,665.04,653.62,661.03,3804.8961
2018-05-01 13:00:00.000,659.78,662.63,656.0,660.28,2484.61811
2018-05-01 14:00:00.000,659.99,664.0,658.86,662.62,3600.0689
2018-05-01 15:00:00.000,662.65,669.99,661.57,665.11,2495.34485
2018-05-01 16:00:00.000,665.11,672.01,665.0,671.01,3335.01564
2018-05-01 17:00:00.000,671.02,675.5,671.02,672.0,6142.5574
2018-05-01 18:00:00.000,672.0,675.6,670.69,672.0,4064.97673
2018-05-01 19:00:00.000,671.99,679.5,667.0,670.69,6162.29666
2018-05-01 20:00:00.000,670.51,674.42,663.0,674.01,3806.0121
2018-05-01 21:00:00.000,674.01,677.37,669.48,671.73,2745.16754
2018-05-01 22:00:00.000,671.73,674.73,666.0,674.49,3077.25657
2018-05-01 23:00:00.000,674.1,679.8,674.0,677.0,4003.828
2018-05-02 00:00:00.000,677.59,682.0,675.52,678.7,4016.42197
2018-05-02 01:00:00.000,678.5,688.12,677.7,684.54,4844.08658
2018-05-02 02:00:00.000,684.97,685.5,679.67,683.53,2916.14843
2018-05-02 03:00:00.000,683.52,684.97,677.0,679.99,3038.76589
2018-05-02 04:00:00.000,680.0,681.28,676.68,680.0,2599.0602
2018-05-02 05:00:00.000,680.0,686.68,679.01,683.9,3540.18485
2018-05-02 06:00:00.000,683.93,685.75,680.86,683.12,2053.72657
2018-05-02 07:00:00.000,683.0,683.0,672.53,673.0,5400.88925
2018-05-02 08:00:00.000,672.85,679.0,669.0,678.5,5136.8728
2018-05-02 09:00:00.000,678.31,680.97,675.06,677.98,5284.62822
2018-05-02 10:00:00.000,678.0,684.5,677.0,683.49,2592.50812
2018-05-02 11:00:00.000,683.0,684.19,679.87,681.45,2912.73865
2018-05-02 12:00:00.000,681.42,682.02,678.3,679.42,2263.15979
2018-05-02 13:00:00.000,678.83,680.03,675.9,678.85,1838.92866
2018-05-02 14:00:00.000,677.84,679.0,672.23,678.45,2842.57487
2018-05-02 15:00:00.000,678.39,683.7,675.0,683.68,2238.09885
2018-05-02 16:00:00.000,683.08,690.0,682.35,686.5,5912.16431
2018-05-02 17:00:00.000,686.44,691.99,682.85,691.29,3607.21806
2018-05-02 18:00:00.000,691.29,691.57,686.55,688.56,3352.76636
2018-05-02 19:00:00.000,688.55,690.49,685.39,688.72,3754.39929
2018-05-02 20:00:00.000,688.72,695.52,687.91,693.87,5585.1303
2018-05-02 21:00:00.000,693.5,710.0,692.32,707.89,9514.06179
2018-05-02 22:00:00.000,708.87,724.5,707.89,717.99,16812.44626
2018-05-02 23:00:00.000,717.99,732.26,717.36,722.52,12793.14584
2018-05-03 00:00:00.000,722.52,726.49,711.0,713.97,10857.23587
2018-05-03 01:00:00.000,713.97,720.99,707.37,716.82,9821.30531
2018-05-03 02:00:00.000,716.8,728.21,715.32,722.6,5492.31351
2018-05-03 03:00:00.000,722.99,724.34,713.01,717.43,6135.8921
2018-05-03 04:00:00.000,717.46,718.96,711.01,716.0,4059.05611
2018-05-03 05:00:00.000,716.0,725.48,715.73,724.93,3930.23164
2018-05-03 06:00:00.000,724.93,726.29,718.5,722.55,4006.41098
2018-05-03 07:00:00.000,722.2,748.28,722.2,741.79,13350.6021
2018-05-03 08:00:00.000,741.79,758.7,741.79,757.3,24300.16801
2018-05-03 09:00:00.000,757.0,757.49,742.0,749.86,14435.26598
2018-05-03 10:00:00.000,749.85,753.0,745.95,748.67,6263.31434
2018-05-03 11:00:00.000,748.67,771.38,748.0,770.92,11323.49119
2018-05-03 12:00:00.000,770.51,777.68,761.04,771.03,15591.796
2018-05-03 13:00:00.000,771.06,772.85,753.0,762.58,14145.87215
2018-05-03 14:00:00.000,762.64,768.0,756.92,762.23,5884.23277
2018-05-03 15:00:00.000,762.83,762.84,754.0,758.2,4438.66248
2018-05-03 16:00:00.000,758.22,769.44,758.2,766.85,4956.44984
2018-05-03 17:00:00.000,767.05,786.0,766.0,783.93,8793.01986
2018-05-03 18:00:00.000,783.93,792.08,776.0,779.0,13174.70528
2018-05-03 19:00:00.000,779.0,780.0,756.91,763.5,15091.17387
2018-05-03 20:00:00.000,763.04,782.0,763.04,778.0,7530.55732
2018-05-03 21:00:00.000,778.0,782.79,774.54,777.43,5523.72088
2018-05-03 22:00:00.000,778.43,778.68,765.85,770.7,6215.26538
2018-05-03 23:00:00.000,770.99,779.95,770.71,778.98,3830.59269
